ticket_id,date,customer_id,product,description,status,true_criticality,true_category
55450,2025-02-26 05:45:56,0749ce04-c6f1-447c-97c1-310ebfcb36b7,Investment Dashboard,Duplicate transaction showing in my account history,New,Medium,Transaction Error
513741,2025-03-18 00:16:56,a2472aa5-3d78-474e-a94b-d93506acf3ac,Investment Dashboard,Statement shows transactions I didn't make. Like a single.,New,High,Data Discrepancy
400633,2025-03-06 11:14:56,ad7bb690-f645-44f7-8db4-1677874f0e00,Mobile Banking App,Not receiving security alerts for login attempts,New,Medium,Security Concern
685483,2025-02-28 23:50:56,c71cce6d-9a67-401a-9591-f168b227f419,Web Portal,Extremely slow loading times for all screens,In Progress,Medium,App Performance
85531,2025-03-21 12:23:56,2160f910-ebdc-48a4-97a1-5169579e30b7,Web Portal,App crashes when trying to view transaction history,New,Low,App Performance
369887,2025-03-23 11:17:56,d00f7122-a73f-4075-8ea6-a7eb16ca9dbb,Account Management System,Recent transactions not showing up in activity feed,New,High,Data Discrepancy
806456,2025-02-27 17:38:56,611ef218-59dc-43e6-84e9-dddd0f035660,Bill Payment Service,Getting 'Your account has been temporarily suspended' message,New,Low,Account Access
379056,2025-03-17 10:45:56,9aa13be4-2c92-412c-8ccb-3358609d30a8,Bill Payment Service,Suggestion to add spending analytics feature,New,Medium,Feature Request
4373,2025-03-05 20:37:56,27d7b060-0d43-4158-b7f0-89d6a259fb6e,Bill Payment Service,Statement shows transactions I didn't make,New,Low,Data Discrepancy
543397,2025-03-24 14:36:56,43d4d6b0-447a-45d6-bd0b-38afd8e42055,ATM Services,Authentication fails every time I try to access my account,New,Low,Login Failure
796758,2025-03-26 13:49:56,9fe0db39-6c40-40bc-9f1b-eea5356c5d0e,Mobile Banking App,Payment failed but money was deducted from my account. Little drug consumer natural think.,Resolved,High,Transaction Error
857362,2025-03-10 07:15:56,d9a615c8-596a-42b1-890a-856e118c3197,Loan Application System,Cannot reset password through the forgot password option,New,Medium,Account Access
899278,2025-03-01 05:44:56,abbc0566-4006-4998-9805-5dc048d05728,Investment Dashboard,Would like an option to categorize transactions automatically,New,High,Feature Request
812719,2025-03-25 23:08:56,082c1576-220d-4d45-8524-6aa49e4ae508,Loan Application System,Biometric login not working on my device. Understand region mind place suddenly also success young.,New,Medium,Login Failure
212319,2025-03-23 07:08:56,e0dbc5e5-ccff-4ba9-b2ce-10206e1933ae,Credit Card Portal,Would like to receive push notifications for large transactions,New,Low,Feature Request
493517,2025-03-03 14:28:56,d4f78fbd-8988-4c23-b31b-40ab1d28cc53,Investment Dashboard,Unable to log in to investment dashboard with correct credentials,New,Low,Login Failure
890366,2025-02-27 18:36:56,01736a80-15f5-43c1-bd3d-548e5c3542f0,ATM Services,Duplicate transaction showing in my account history. Material edge wish west.,New,Low,Transaction Error
848791,2025-03-09 14:36:56,96ee87a6-5554-46ef-9ebb-fb93ad3faff1,ATM Services,Duplicate transaction showing in my account history,New,Medium,Transaction Error
156064,2025-02-24 14:03:56,ba2993aa-4cca-4b13-bb0b-e8ad91689503,Mobile Banking App,Request for biometric authentication for web portal,New,Low,Feature Request
108892,2025-03-08 04:36:56,66d049d3-61c3-4797-b4e8-34810881d415,Mobile Banking App,Incorrect interest calculation on my savings account,New,High,Data Discrepancy
224196,2025-03-13 04:59:56,febafb7b-8dd0-4cf8-9a16-a676a34e265d,ATM Services,Biometric login not working on my device. Live state military join term later material huge.,In Progress,Medium,Login Failure
977538,2025-03-08 01:10:56,14fcf4cc-e1dc-4fc9-bfdb-803119c7b438,Bill Payment Service,Concerned about the security of my banking data. Director card until fire rather.,Resolved,Medium,Security Concern
804116,2025-02-25 00:06:56,bad08e08-8f3c-492f-b224-8802385117c7,Account Management System,Received suspicious email claiming to be from the bank,New,Low,Security Concern
101918,2025-03-21 18:58:56,51a8f3e4-ae54-448f-9642-613cd4719929,ATM Services,Biometric login not working on my device,New,Medium,Login Failure
242385,2025-03-04 08:59:56,a14b90ce-05a9-4e44-9a84-362181228192,Credit Card Portal,Received suspicious email claiming to be from the bank. Heart finish south nor.,New,Low,Security Concern
814646,2025-03-27 11:54:56,f2f61703-aa5a-4d27-a0ff-b0f25069528e,Investment Dashboard,Statement shows transactions I didn't make. Laugh ask business order.,New,Low,Data Discrepancy
352989,2025-03-15 13:02:56,1a8bd65e-6eb2-4625-a832-4ebd2db0f5e8,Bill Payment Service,Transfer to external account stuck in 'processing' for 2 days,New,Medium,Transaction Error
791088,2025-02-26 04:53:56,6106eeb2-c9f6-489a-be19-4b26a45544e6,ATM Services,Getting 'Your account has been temporarily suspended' message. Goal because western man.,In Progress,High,Account Access
554368,2025-03-19 19:44:56,d22ff439-6700-47e1-95ab-306def3d5d54,Investment Dashboard,Scheduled payment not executed on time,New,Low,Transaction Error
609506,2025-02-26 02:46:56,e5f3fa78-aa49-4a50-9f44-6d2b7b39349f,Investment Dashboard,Two-factor authentication not sending verification code. Cause above yeah believe.,New,High,Login Failure
440558,2025-02-28 18:05:56,a7eed657-e300-4454-8b91-2598aeeb786a,Mobile Banking App,Noticed login attempt from unknown location. Model well ago relationship radio get explain certainly.,New,Low,Security Concern
793528,2025-03-17 22:52:56,497628c2-a1d7-4252-9f7c-237ea3576a1f,Bill Payment Service,Statement shows transactions I didn't make,New,Low,Data Discrepancy
829016,2025-03-09 21:22:56,4c476c9b-a37a-46a7-98fc-2c1fe1f7974b,Bill Payment Service,Biometric login not working on my device,New,Medium,Login Failure
733607,2025-03-04 04:19:56,1afeea33-df78-48a6-89c4-373a17dd05e2,ATM Services,Getting 'Your account has been temporarily suspended' message,New,Medium,Account Access
18120,2025-03-27 00:37:56,51915d50-e94a-425b-b546-3e19dc2a8122,Bill Payment Service,International transfer showing incorrect exchange rate,New,Medium,Transaction Error
351518,2025-03-18 17:03:56,66254a46-49e2-4a58-86e1-8ea5398bd7c6,Account Management System,Authentication fails every time I try to access my account. Cultural evening religious hospital ready.,New,Low,Login Failure
584000,2025-03-02 01:58:56,e6a0b7a0-e841-4b70-9787-7106795424ba,Credit Card Portal,Would like to receive push notifications for large transactions,New,Low,Feature Request
380889,2025-03-07 16:55:56,80b1cf57-d412-4401-a328-7010f01a9e02,Credit Card Portal,Unable to view my account balance and transactions. Reflect toward practice article place.,New,High,Account Access
463529,2025-03-06 14:46:56,bdbf01f4-8eae-406d-b0c8-0940ed8fcd98,Investment Dashboard,Unable to view my account balance and transactions,New,Low,Account Access
284967,2025-03-26 08:54:56,fbedbb20-18f6-482d-9eaf-cb26264e4f33,Loan Application System,Request for biometric authentication for web portal,New,Medium,Feature Request
795124,2025-03-27 07:25:56,9add4b74-985a-493e-9f53-7126dc488a80,Account Management System,Biometric login not working on my device,In Progress,Medium,Login Failure
102638,2025-03-22 09:07:56,479ad158-65e2-4fa8-bb0c-2b3f26abd431,Credit Card Portal,Extremely slow loading times for all screens. Old suffer actually energy wear.,New,High,App Performance
798407,2025-03-14 00:38:56,df8be62f-4d30-4ad0-bad8-ebe481c9e07f,Web Portal,Would like to receive push notifications for large transactions,In Progress,Medium,Feature Request
359152,2025-03-20 09:33:56,f6dae30c-83f6-435e-a58c-88a0d1b09c8d,Loan Application System,Scheduled payment not executed on time,New,Low,Transaction Error
368714,2025-03-22 12:45:56,0af32631-60a0-4fdb-8b12-0af243f41322,Credit Card Portal,Getting 'Your account has been temporarily suspended' message,New,Medium,Account Access
262021,2025-03-08 09:07:56,fab6ab8a-30b5-4e37-84a7-a09eff1a9bd6,Bill Payment Service,Charts and graphs not displaying correctly in investment dashboard,New,Low,App Performance
787481,2025-03-08 11:19:56,100f51bc-fc23-4a05-8159-1ab6bfa04b4f,ATM Services,Balance shown in app doesn't match my actual account balance. Kind call notice usually by voice.,In Progress,Medium,Data Discrepancy
869446,2025-02-25 19:31:56,1fbc497e-cdcc-434b-95ee-afb3381df182,ATM Services,Concerned about the security of my banking data,New,Medium,Security Concern
621716,2025-03-15 19:22:56,750dfe7a-e1ed-46d5-a7e3-fc4e8dbbfd7c,Loan Application System,Scheduled payment not executed on time,Resolved,Low,Transaction Error
603272,2025-03-18 22:53:56,4968b397-0691-4647-be2b-149855c86014,Bill Payment Service,Need dark mode for the mobile app,New,Low,Feature Request
934072,2025-03-20 13:16:56,40719f7d-208d-455a-9570-3256acfbc568,ATM Services,Session keeps timing out too quickly while using the service,New,Low,Account Access
876841,2025-03-21 23:32:56,4319ea6a-dca9-434d-a3aa-01e8364869f2,Credit Card Portal,Cannot reset password through the forgot password option. Right building different agreement single.,New,Low,Account Access
52391,2025-03-25 22:25:56,72145bfa-9efd-4ae1-8b80-ec8c98dd7c4b,Web Portal,Need dark mode for the mobile app. Interesting enter street perform.,New,Medium,Feature Request
798125,2025-03-07 15:40:56,60411b2e-e516-437d-a132-036cb6d1c772,Account Management System,Would like to receive push notifications for large transactions. Senior event health better really issue wait.,New,Medium,Feature Request
182858,2025-03-13 08:41:56,8305c787-ccbe-4a6a-96ae-b2c65d2713fd,Investment Dashboard,Would like an option to categorize transactions automatically,New,Low,Feature Request
6095,2025-02-27 22:58:56,f15e5231-cdcb-4539-a73b-b821ff56191e,Credit Card Portal,Authentication fails every time I try to access my account,New,Medium,Login Failure
70131,2025-03-17 07:28:56,a8079b2f-2e4b-4a37-9aa4-83ce9fd73e91,ATM Services,Suggestion to add spending analytics feature. Arrive only whose close.,New,Medium,Feature Request
646416,2025-03-09 06:33:56,54a4d603-93ed-47ea-b57b-27cd4eeb2a21,Credit Card Portal,Session keeps timing out too quickly while using the service. Land staff anything TV television everyone wish.,In Progress,High,Account Access
178410,2025-03-06 20:56:56,d24de523-d5cf-4574-a08f-727b6ad59ba3,Mobile Banking App,Would like an option to categorize transactions automatically,In Progress,Low,Feature Request
784416,2025-03-19 22:50:56,043c381f-746f-461f-bdf1-cf2acfbb3dd6,Investment Dashboard,Account locked after multiple login attempts. Wife share quite hit seat wear sure television.,Resolved,Low,Account Access
542598,2025-03-16 15:43:56,e4254d2d-23db-4500-bd3e-e9e5bc11f167,Credit Card Portal,Unable to view my account balance and transactions,In Progress,Medium,Account Access
20913,2025-03-05 21:44:56,1c7f4981-5adb-4da7-88a1-58bcda1f76cb,Mobile Banking App,Need dark mode for the mobile app,New,Low,Feature Request
484314,2025-03-27 08:47:56,550ee217-a6b7-44cd-86e4-23db7d1c1ee2,ATM Services,Need to report potential phishing attempt targeting bank customers. Last benefit enough body since others.,New,Medium,Security Concern
196334,2025-03-05 18:08:56,b46ed17c-d220-4b36-a405-8631b5ad85a2,Mobile Banking App,Session keeps timing out too quickly while using the service,New,Low,Account Access
912842,2025-03-11 03:42:56,4a1272e4-f4c2-4516-88ea-cef3d99b5937,ATM Services,Scheduled payment not executed on time,New,Medium,Transaction Error
669700,2025-03-07 11:55:56,05987915-df18-4e74-b177-bb802071738a,Mobile Banking App,Session keeps timing out too quickly while using the service. Whose black require.,New,Low,Account Access
789056,2025-03-06 20:17:56,0b0beb6f-c2e9-4af2-bece-7e711e379990,Account Management System,Need to report potential phishing attempt targeting bank customers,Resolved,Low,Security Concern
972560,2025-03-22 21:40:56,f5b4d614-431d-45eb-b365-1fb2df105729,Mobile Banking App,Credit score displayed is different from what other services show,In Progress,High,Data Discrepancy
476479,2025-03-14 14:48:56,fd1ab35c-48ee-4f2f-a41d-b5ded1b6fb81,Web Portal,Recent transactions not showing up in activity feed,New,Low,Data Discrepancy
539500,2025-02-25 15:53:56,c1fb1255-d510-401f-91f9-5e9c4542f9ce,Account Management System,Recent transactions not showing up in activity feed,New,Medium,Data Discrepancy
80480,2025-03-10 19:57:56,d6b2bce9-3c86-4a9f-8d12-5db3949444d1,Web Portal,Would like an option to categorize transactions automatically,In Progress,Low,Feature Request
452700,2025-02-27 23:00:56,689e4d95-6976-466a-97ed-f97bad35b7f9,Mobile Banking App,Request for biometric authentication for web portal,New,Low,Feature Request
307137,2025-03-16 09:19:56,2645c193-cd42-476c-9125-b36ef9223ed4,Account Management System,Incorrect interest calculation on my savings account,New,Medium,Data Discrepancy
2176,2025-03-26 06:41:56,8cd2727f-695f-4886-9d04-7572b59d355c,Investment Dashboard,Payment failed but money was deducted from my account,Resolved,High,Transaction Error
568495,2025-03-14 10:30:56,c1c5b405-e171-4615-a1e4-1bc23bfa91e5,ATM Services,Statement shows transactions I didn't make,New,Low,Data Discrepancy
381927,2025-02-26 09:46:56,811fd3b9-da30-4c05-9150-5fad82627cd1,Credit Card Portal,Need to report potential phishing attempt targeting bank customers. Move follow need stand stage particular early.,In Progress,Low,Security Concern
494836,2025-03-02 06:07:56,e3a762fc-95e9-4544-a34b-84dceb682ac2,ATM Services,Scheduled payment not executed on time,Resolved,Medium,Transaction Error
276834,2025-03-27 05:09:56,74728b40-ef60-43f0-b516-eed11a296549,Mobile Banking App,Balance shown in app doesn't match my actual account balance. Challenge continue fear parent game wear.,New,Medium,Data Discrepancy
562248,2025-03-04 03:37:56,89bef400-ad1d-4a52-a392-d116a7d43cb7,Web Portal,Concerned about the security of my banking data,Resolved,Medium,Security Concern
553239,2025-03-18 13:54:56,6092d02e-7623-4fa1-af77-0875bfdd16e1,Investment Dashboard,Authentication fails every time I try to access my account,New,Low,Login Failure
100851,2025-03-17 20:14:56,c2c07d8d-65b0-4f78-9ad0-56a4e835b9d3,Investment Dashboard,Need to report potential phishing attempt targeting bank customers,New,Low,Security Concern
794968,2025-03-05 20:18:56,724d1fe5-8681-4612-8337-870d66a40299,Mobile Banking App,Session keeps timing out too quickly while using the service,New,Medium,Account Access
464333,2025-03-17 21:49:56,b6737659-4a9a-4bf4-9310-fe1cf850f0ec,Web Portal,Would like an option to categorize transactions automatically. Arm area consider hold family.,New,Medium,Feature Request
74183,2025-03-02 00:09:56,d801fe4f-d4b5-475f-9a4b-2be631deef8f,Credit Card Portal,Charts and graphs not displaying correctly in investment dashboard,In Progress,Low,App Performance
729202,2025-02-26 00:01:56,520df537-1c33-47d9-baa7-019dccd747d9,Credit Card Portal,Cannot upload documents for loan application,New,Medium,App Performance
987878,2025-03-07 23:43:56,7dd320b4-b4d3-47ba-a119-d6d15b6ec422,Loan Application System,Account locked after multiple login attempts,New,High,Account Access
862148,2025-03-15 19:30:56,515db9ad-959e-45e4-b7c7-853db928b43b,Mobile Banking App,Charts and graphs not displaying correctly in investment dashboard,In Progress,Low,App Performance
17611,2025-03-22 11:04:56,234915f9-e9df-4bb5-9aec-94d2d8af3f35,Bill Payment Service,Suggestion to add spending analytics feature. Security east idea we lawyer.,New,Medium,Feature Request
744411,2025-03-02 00:57:56,62c83af9-91ed-49d1-871a-97935d1add0e,Bill Payment Service,Noticed login attempt from unknown location. Then great process outside.,New,Medium,Security Concern
886269,2025-03-21 10:56:56,ddca889c-0a48-4fdc-9a87-d2160444a839,Account Management System,Account locked after multiple login attempts,New,Low,Account Access
769950,2025-03-10 07:06:56,9fef3044-c07a-49d2-b6bd-a7a64b68be59,Loan Application System,Cannot reset password through the forgot password option,Resolved,Medium,Account Access
354399,2025-03-19 20:43:56,dec0c011-2857-44c4-92f8-8ce5c0856c1d,ATM Services,Need dark mode for the mobile app,New,Low,Feature Request
177499,2025-03-14 04:34:56,b794f07d-57d2-437c-a96e-346090b51ec8,Loan Application System,Charts and graphs not displaying correctly in investment dashboard,In Progress,Medium,App Performance
108633,2025-03-14 13:51:56,383588d7-2a2a-4e8c-9d8b-77834b63354b,Mobile Banking App,Payment failed but money was deducted from my account,Resolved,High,Transaction Error
409842,2025-03-18 04:22:56,9049ba67-c35d-4a7b-8d6c-2832a0545ca6,Investment Dashboard,Payment failed but money was deducted from my account,In Progress,High,Transaction Error
264195,2025-03-16 05:28:56,add23afd-b235-48d3-aab7-76ca6ee250c0,Web Portal,Cannot reset password through the forgot password option,New,Low,Account Access
44329,2025-03-04 17:43:56,540ec05c-3f5c-4d03-8eec-293d487f3f73,Account Management System,Getting 'Your account has been temporarily suspended' message. Amount specific fine hair this media.,In Progress,Low,Account Access
676254,2025-03-08 06:18:56,5ac65ddf-cc13-4ea6-9bdf-f0b4e4f8f30e,Mobile Banking App,Payment failed but money was deducted from my account,New,High,Transaction Error
368727,2025-03-24 18:31:56,eab2ad81-a51b-453b-afe1-e423c60db5fb,Account Management System,Extremely slow loading times for all screens. Agent myself news notice know big customer.,New,High,App Performance
220644,2025-03-08 14:44:56,71c00924-2cd5-414b-ad6e-02571e1ffbc6,ATM Services,Need to report potential phishing attempt targeting bank customers. Draw push wait well.,New,Low,Security Concern
755864,2025-03-22 02:33:56,47e2560e-5d55-4879-a8b1-e631492f698c,Web Portal,Duplicate transaction showing in my account history,In Progress,Low,Transaction Error
740181,2025-03-13 10:48:56,36b9a164-e6dd-4f37-a3a8-c85e36f5b98a,Loan Application System,Credit score displayed is different from what other services show,New,High,Data Discrepancy
194457,2025-03-07 16:50:56,450d5d28-b54f-4fc7-ae54-b41d66e63879,Credit Card Portal,Credit score displayed is different from what other services show,New,Medium,Data Discrepancy
171162,2025-03-15 23:20:56,e4cb2d99-778b-4167-860f-3311db5eed06,Account Management System,International transfer showing incorrect exchange rate,New,Medium,Transaction Error
366145,2025-03-17 01:43:56,edf6caf6-13c2-4f99-b8c2-2755f1340207,Account Management System,International transfer showing incorrect exchange rate. Raise return direction.,New,Medium,Transaction Error
609960,2025-03-25 03:59:56,827ae30e-f19c-4fba-9408-be8c0a5b88e9,Account Management System,Incorrect interest calculation on my savings account,New,High,Data Discrepancy
30922,2025-03-04 01:51:56,36f534e3-0dcb-4aca-b714-3e5f0a027039,ATM Services,Suggestion to add spending analytics feature,New,Medium,Feature Request
241515,2025-03-23 23:10:56,dc92a7b4-d27a-4337-b1a7-4a33bfab8c98,Credit Card Portal,Biometric login not working on my device. Argue air sport really per tell one.,New,Medium,Login Failure
678859,2025-03-10 14:42:56,e43aede6-0ff0-4d5e-9cc2-41bf8cb3f72d,Web Portal,Extremely slow loading times for all screens,Resolved,Medium,App Performance
834412,2025-03-14 10:21:56,240b67ca-13e7-4742-8474-f653f368e565,Credit Card Portal,Getting 'Invalid username or password' despite using correct details,New,Low,Login Failure
501957,2025-03-25 14:59:56,c31c87a6-5941-4b3a-b94e-3ca7846ab097,Loan Application System,Recent transactions not showing up in activity feed. Establish special that agreement admit right.,In Progress,High,Data Discrepancy
934454,2025-03-16 05:38:56,cde2d547-a043-43da-b31e-7f76386a6226,Investment Dashboard,Credit score displayed is different from what other services show,New,Low,Data Discrepancy
202225,2025-03-23 19:24:56,fe3a1745-2505-4d82-8fcf-2f5ccd8ef260,Investment Dashboard,App freezes during fund transfers. Next up prevent letter since skill trip.,New,Medium,App Performance
338252,2025-03-09 14:32:56,81010db6-8077-4e19-b626-095474c13e00,Bill Payment Service,Unable to view my account balance and transactions,New,Low,Account Access
985392,2025-03-14 05:47:56,a1ecc41a-896a-4169-84d9-ca08c1a65264,Bill Payment Service,Account locked after multiple login attempts,New,Medium,Account Access
876296,2025-03-18 22:53:56,5fc64cdf-4321-4ef4-a887-9cbc60bdcd8e,Web Portal,Recent transactions not showing up in activity feed,Resolved,Low,Data Discrepancy
22761,2025-02-26 13:25:56,91e5b6c2-fe3b-45c9-affe-32188d6710e7,Web Portal,Duplicate transaction showing in my account history,New,Low,Transaction Error
256752,2025-03-12 19:39:56,82aaea85-4635-4af3-b530-55bd23571314,Account Management System,Extremely slow loading times for all screens. As source agreement indicate coach certainly.,New,Medium,App Performance
72464,2025-02-27 04:10:56,d3898cf8-8417-4d09-acf4-bd9dc31ec601,Mobile Banking App,Request for biometric authentication for web portal,New,Medium,Feature Request
975920,2025-03-09 15:35:56,62633097-dbcf-47e6-b751-5e2835767a70,Mobile Banking App,Duplicate transaction showing in my account history,New,High,Transaction Error
612534,2025-03-27 04:43:56,3a50fdb6-c650-497a-939d-bc6f11ca9c3b,Bill Payment Service,Concerned about the security of my banking data. Rich detail produce foot receive wrong.,In Progress,Medium,Security Concern
877133,2025-03-19 01:37:56,47719d2f-8dda-4306-ac03-4716175b471b,Bill Payment Service,Request for biometric authentication for web portal,In Progress,Medium,Feature Request
132743,2025-03-15 16:48:56,7cd682ba-568f-415a-a23c-1fd23169ad59,Web Portal,Credit score displayed is different from what other services show,New,High,Data Discrepancy
653287,2025-03-18 18:01:56,8f671f8d-9acb-41f9-8dc0-2f848169075d,Investment Dashboard,Cannot upload documents for loan application. Public administration the painting side bag.,New,Low,App Performance
970964,2025-03-19 23:15:56,5ac11898-a723-4f3a-b6ae-d427b3d4117a,Account Management System,Would like to receive push notifications for large transactions,New,Low,Feature Request
549446,2025-02-25 08:19:56,64925567-cf38-409c-86cd-fdb28568a99d,Loan Application System,App crashes when trying to view transaction history. Boy half second performance.,New,Medium,App Performance
182420,2025-03-22 22:21:56,66741fc5-deef-4899-8872-062e4f2621dd,Mobile Banking App,Scheduled payment not executed on time,New,Low,Transaction Error
573374,2025-02-25 13:55:56,5d3c4d75-55b2-457e-88c1-40950bac5dc4,ATM Services,Scheduled payment not executed on time,New,High,Transaction Error
448,2025-03-01 05:12:56,e0bed1ff-bef0-4145-8020-08ee081e52b7,Account Management System,International transfer showing incorrect exchange rate. Executive type college environment.,New,Medium,Transaction Error
945845,2025-03-26 04:49:56,d73e9863-7739-4377-bffe-2f47a0946369,Mobile Banking App,Not receiving security alerts for login attempts,New,Medium,Security Concern
284040,2025-02-26 17:53:56,2f85f692-9569-47bd-9679-cb2262c2c7ba,Credit Card Portal,Transfer to external account stuck in 'processing' for 2 days,In Progress,Low,Transaction Error
806088,2025-03-04 02:01:56,de9d5cd1-458d-4ff0-ad2e-186432091051,Credit Card Portal,Need to report potential phishing attempt targeting bank customers,New,Low,Security Concern
676934,2025-03-20 08:09:56,c7d4d500-6ae2-4d53-a31e-df5e2def66c8,Investment Dashboard,Duplicate transaction showing in my account history,In Progress,Medium,Transaction Error
406667,2025-03-06 01:37:56,7cc0e97a-5805-4b9f-a715-8b9096540c48,ATM Services,Recent transactions not showing up in activity feed. Pretty imagine meeting develop produce.,In Progress,Low,Data Discrepancy
298435,2025-03-02 21:31:56,10b3b514-7f3c-4a43-83a9-9f9d4ea707dd,ATM Services,Not receiving security alerts for login attempts,New,Medium,Security Concern
605499,2025-03-02 21:37:56,61ce49f8-3242-42e8-b7c3-393628aa153b,ATM Services,Statement shows transactions I didn't make,New,Medium,Data Discrepancy
737175,2025-03-11 23:38:56,d5941013-aa33-494d-8602-15e3884c6d91,ATM Services,Session keeps timing out too quickly while using the service. Central than morning know.,New,High,Account Access
624516,2025-03-20 04:56:56,d971f08d-8c21-4fe8-88ff-cc4f98dcbe0f,Bill Payment Service,Need to report potential phishing attempt targeting bank customers,In Progress,Low,Security Concern
979870,2025-03-12 06:59:56,7d4726fa-25a7-4ba7-a011-a7d81946b74f,Mobile Banking App,Getting 'Invalid username or password' despite using correct details,New,Medium,Login Failure
872282,2025-03-04 21:24:56,75389598-3bea-4333-bcd3-8497146e8f51,Mobile Banking App,Balance shown in app doesn't match my actual account balance,New,High,Data Discrepancy
40593,2025-03-06 20:07:56,d51bd68a-b9b5-4ca1-84f2-16659b100252,Mobile Banking App,App crashes when trying to view transaction history. Enter hair hundred because everything whole serve sea.,New,Low,App Performance
968604,2025-02-28 23:12:56,0685db6a-bd41-4a77-bbc2-6d3710a0e2cb,Web Portal,Recent transactions not showing up in activity feed,In Progress,High,Data Discrepancy
535577,2025-03-20 12:37:56,5cc01394-c2d6-42cd-8872-623db1cf9fc8,Mobile Banking App,Need to report potential phishing attempt targeting bank customers,New,High,Security Concern
226150,2025-03-01 03:00:56,3be53f03-db41-446d-a948-0e03a2511c2e,Account Management System,Authentication fails every time I try to access my account,New,Low,Login Failure
250999,2025-02-25 20:46:56,24a97a69-c30b-4ba5-92ae-6499ba49b3e3,Web Portal,Suggestion to add spending analytics feature. Actually professor once.,New,High,Feature Request
804774,2025-03-14 20:49:56,4f334612-c6e9-4606-901a-0e4b316b1f4c,ATM Services,Concerned about the security of my banking data,New,Low,Security Concern
217871,2025-03-07 15:14:56,bc63ef34-ffcf-4a12-ab32-da53c457f0dd,Investment Dashboard,Recent transactions not showing up in activity feed. Republican direction few require describe offer effort.,New,Low,Data Discrepancy
395432,2025-03-20 07:42:56,62d4a094-102e-4a8b-9223-f4f621e4b93f,Loan Application System,Need dark mode for the mobile app,New,Low,Feature Request
39161,2025-03-22 08:20:56,1d1f04f2-4308-431f-b02c-8c56c087031d,Loan Application System,Account locked after multiple login attempts. Serve lot new office learn.,In Progress,Medium,Account Access
36261,2025-03-15 18:38:56,2e1b6b8d-2338-4766-a48f-631eae083035,Investment Dashboard,Transfer to external account stuck in 'processing' for 2 days,In Progress,Medium,Transaction Error
867936,2025-03-13 07:57:56,f67da5a5-60f5-4357-b288-62e26ab6f070,Web Portal,Received suspicious email claiming to be from the bank,Resolved,Medium,Security Concern
719248,2025-03-20 19:27:56,0be99e78-b767-4567-bb30-f204adea2ff7,Account Management System,Transfer to external account stuck in 'processing' for 2 days,New,Medium,Transaction Error
275782,2025-03-01 10:39:56,d896db1c-4271-41c0-bf56-3909190476da,Account Management System,Concerned about the security of my banking data,New,Low,Security Concern
499449,2025-03-12 19:09:56,e7a2dc3c-3564-4943-8e28-a49ea2155c72,Bill Payment Service,Biometric login not working on my device. Hour appear hundred various.,New,Medium,Login Failure
808743,2025-03-13 15:47:56,639512da-58d4-4e77-9cf1-905b0c402ed9,Bill Payment Service,Payment failed but money was deducted from my account,New,High,Transaction Error
574303,2025-03-12 05:16:56,cd47a9b4-ed1b-47eb-8fa4-da16d8f37531,Bill Payment Service,Biometric login not working on my device,Resolved,Medium,Login Failure
129245,2025-03-08 10:34:56,bcada7cd-70bb-46df-a1cc-18f505a765b0,Account Management System,Need to report potential phishing attempt targeting bank customers. Send home single increase newspaper stage end expect.,Resolved,Medium,Security Concern
792128,2025-03-27 02:31:56,b40a4f36-011a-48ef-9643-5e605983b1e6,ATM Services,Need to report potential phishing attempt targeting bank customers,In Progress,Low,Security Concern
981299,2025-03-15 05:51:56,6d7f9bfd-b0f6-4838-a802-4cf104c90f9d,Credit Card Portal,App crashes when trying to view transaction history. Become every culture possible yourself nice.,New,Low,App Performance
495090,2025-03-16 00:37:56,ea300e4a-1a96-4cf3-99c2-ac2dee64d495,ATM Services,Not receiving security alerts for login attempts,In Progress,High,Security Concern
444490,2025-03-06 23:01:56,9c9a17d9-f765-469d-a8d2-8a2dead3b277,ATM Services,Would like to receive push notifications for large transactions. Per artist fill letter parent let pretty.,In Progress,Low,Feature Request
463654,2025-03-19 20:35:56,d08fe7ac-459e-4a68-a66b-38d76c6434f5,Mobile Banking App,Statement shows transactions I didn't make. Gas page mean hour rest foreign.,New,Low,Data Discrepancy
718593,2025-03-16 14:43:56,1117e9e4-6b25-4633-837c-6838a05c0951,Account Management System,Credit score displayed is different from what other services show. According appear enjoy anyone fill base third.,New,Low,Data Discrepancy
959018,2025-03-20 06:36:56,0c5b26e9-4cf7-42c6-95a7-c18d84d29eee,ATM Services,Extremely slow loading times for all screens. Use fly future agree from civil.,New,Medium,App Performance
270685,2025-02-27 01:10:56,6a60aa36-a07e-4bb6-be7b-34bf60427837,Credit Card Portal,Suggestion to add spending analytics feature,New,Medium,Feature Request
134879,2025-03-19 06:13:56,2f8d2465-ce1d-4773-ab59-46464fda18eb,Credit Card Portal,Statement shows transactions I didn't make,New,High,Data Discrepancy
935472,2025-03-10 06:56:56,8709989b-4ece-4467-9559-d603abcf3ee2,Mobile Banking App,Recent transactions not showing up in activity feed. Worry place peace Republican who.,New,High,Data Discrepancy
838415,2025-03-13 08:13:56,431fd7ef-f444-478b-ba0b-977ccaf45a30,Web Portal,Account locked after multiple login attempts,New,Medium,Account Access
665512,2025-03-02 17:14:56,0247d9a0-aa6c-4179-8f9d-7707fe73eef7,Investment Dashboard,Noticed login attempt from unknown location,New,Low,Security Concern
